product_id,tn_pred
20182,0.00043040814
20183,0.00043040814
20184,0.00043040814
20187,0.00043040814
20188,0.0074439174
20189,0.0005307874
20192,0.00043040814
20193,0.009457092
20196,0.0056129964
20197,0.00043040814
20198,0.00043040814
20200,0.00043040814
20201,0.00043040814
20202,0.00043040814
20203,0.00043040814
20205,0.00043040814
20206,0.0005307874
20207,0.00043040814
20208,0.00043040814
20209,0.0032985294
20210,0.00043040814
20211,0.0014606877
20212,0.00043040814
20213,0.00043040814
20215,0.00043040814
20216,0.00043040814
20218,0.00043040814
20219,0.00043040814
20220,0.0005307874
20222,0.00043040814
20224,0.00043040814
20225,0.00043040814
20226,0.00043040814
20227,0.0086186575
20228,0.00043040814
20230,0.019685516
20231,0.0052231173
20232,0.0065490403
20233,0.00043040814
20234,0.00043040814
20235,0.00043040814
20236,0.0074489373
20237,0.03558772
20238,0.00043040814
20239,0.0043040174
20240,0.0005307874
20241,0.00043040814
20242,0.0055356994
20244,0.00043040814
20246,0.00043040814
20249,0.00043040814
20251,0.00043040814
20252,0.00043040814
20253,0.00043040814
20254,0.00043040814
20255,0.00043040814
20256,0.00043040814
20257,0.00043040814
20259,0.00043040814
20261,0.00043040814
20262,0.00043040814
20263,0.0043040174
20264,0.00043040814
20265,0.0005307874
20266,0.00043040814
20267,0.00043040814
20268,0.00043040814
20269,0.009082126
20270,0.00043040814
20271,0.00043040814
20272,0.0014606877
20273,0.00043040814
20275,0.0005307874
20276,0.00043040814
20277,0.00043040814
20278,0.00043040814
20280,0.0059209694
20281,0.0056129964
20282,0.00043040814
20283,0.034743104
20284,0.00043040814
20285,0.00043040814
20286,0.0005307874
20288,0.00043040814
20289,0.0005307874
20290,0.00043040814
20291,0.00043040814
20292,0.00043040814
20295,0.0043040174
20296,0.00043040814
20297,0.00043040814
20298,0.00043040814
20299,0.00043040814
20300,0.0005307874
20301,0.0010765275
20302,0.0065490403
20303,0.00043040814
20304,0.00043040814
20305,0.00043040814
20306,0.00043040814
20307,0.0065490403
20309,0.00043040814
20310,0.00043040814
20311,0.00043040814
20313,-0.001010126
20314,0.008885702
20315,0.0005307874
20316,0.00043040814
20317,0.0043040174
20319,0.00043040814
20320,0.00043040814
20321,0.00043040814
20322,0.00043040814
20323,0.00043040814
20324,0.00043040814
20325,0.00043040814
20326,0.003029264
20327,0.00043040814
20328,0.00043040814
20329,0.006955086
20330,0.0005307874
20332,0.00043040814
20334,0.00043040814
20335,0.00043040814
20336,0.0005307874
20337,0.0010765275
20338,0.00043040814
20340,0.00043040814
20341,0.0005307874
20342,0.0063899984
20343,0.009840645
20344,0.00043040814
20346,0.00043040814
20348,0.00043040814
20349,0.00043040814
20350,0.00043040814
20351,0.025385322
20352,0.0434284
20353,0.00043040814
20354,0.00043040814
20355,0.014071911
20356,0.0014606877
20357,0.00043040814
20358,0.00043040814
20359,0.0005307874
20361,0.00043040814
20362,0.00043040814
20364,0.021532515
20365,0.005948086
20366,0.00043040814
20367,0.0005307874
20368,0.00043040814
20372,0.009082126
20375,0.0065490403
20377,0.0014606877
20378,0.00043040814
20379,0.00043040814
20380,0.00043040814
20381,0.0052231173
20382,0.0065490403
20383,0.00043040814
20384,0.00043040814
20385,0.00043040814
20386,0.00043040814
20387,0.0005307874
20388,0.00043040814
20389,0.00920799
20390,0.00043040814
20395,0.00043040814
20396,0.0005307874
20398,0.00043040814
20400,0.0055356994
20401,0.00043040814
20402,0.021563474
20403,0.0007829627
20404,0.00043040814
20406,0.00043040814
20407,0.0056129964
20408,0.006955086
20409,0.0005307874
20410,0.00043040814
20411,0.00043040814
20414,0.00043040814
20415,0.00043040814
20416,0.00043040814
20417,0.009082126
20418,0.00043040814
20419,0.00043040814
20421,0.00043040814
20422,0.00043040814
20424,0.00043040814
20426,0.00043040814
20428,0.00043040814
20429,0.00043040814
20432,0.0071998197
20433,0.0052231173
20434,0.0005307874
20438,0.00043040814
20440,0.00043040814
20442,0.00043040814
20443,0.009082126
20447,0.00043040814
20449,0.00043040814
20450,0.00043040814
20453,0.00043040814
20456,0.0014606877
20458,0.00043040814
20459,0.00043040814
20460,0.0005307874
20463,0.00043040814
20464,0.00043040814
20465,0.00043040814
20466,0.0005307874
20469,0.00043040814
20470,0.00043040814
20473,0.0005307874
20474,0.00043040814
20476,0.0005307874
20477,0.00043040814
20478,0.00043040814
20479,0.00043040814
20480,0.00043040814
20481,0.0007829627
20482,0.00043040814
20483,0.01083838
20484,0.00043040814
20488,0.00043040814
20490,0.00043040814
20491,0.00043040814
20495,0.009219819
20496,0.00043040814
20497,0.00043040814
20500,0.00043040814
20502,0.0005307874
20503,0.00043040814
20505,0.0005307874
20508,0.00043040814
20509,0.00043040814
20510,0.00043040814
20513,0.15931085
20514,0.00043040814
20517,0.00043040814
20520,0.00043040814
20521,0.00043040814
20522,0.0058703427
20523,0.00043040814
20524,0.00043040814
20525,0.005503728
20526,0.0046905805
20527,0.008187325
20530,0.00043040814
20531,0.00043040814
20532,0.00043040814
20536,0.00043040814
20537,0.008187325
20538,0.00043040814
20539,0.00043040814
20540,0.00043040814
20541,0.0086511625
20542,0.0055356994
20544,0.02559092
20547,0.00043040814
20548,0.008187325
20549,0.00043040814
20551,0.00043040814
20552,0.00043040814
20553,0.00043040814
20555,0.009082126
20558,0.00043040814
20559,0.00043040814
20560,0.00043040814
20561,0.00043040814
20563,0.00043040814
20565,0.00043040814
20567,0.00043040814
20568,0.00043040814
20569,0.00043040814
20570,0.00043040814
20571,0.0005307874
20572,0.00043040814
20574,0.009840645
20575,0.00043040814
20576,0.00043040814
20577,0.00043040814
20578,0.00043040814
20579,0.00043040814
20580,0.0005307874
20583,0.00043040814
20585,0.00043040814
20586,0.0056129964
20588,0.00043040814
20589,0.00043040814
20592,0.00043040814
20593,0.008885702
20596,0.00043040814
20597,0.00043040814
20599,0.009082126
20600,0.00043040814
20601,0.00043040814
20602,0.00043040814
20603,0.03196838
20604,0.00043040814
20605,0.00043040814
20606,0.00043040814
20609,0.0043040174
20611,0.00043040814
20612,0.00043040814
20614,0.00043040814
20615,0.00043040814
20617,0.0005307874
20620,0.00043040814
20621,0.0074489373
20622,0.00043040814
20623,0.00043040814
20624,0.00043040814
20627,0.00043040814
20628,0.00043040814
20629,0.00043040814
20632,0.00043040814
20633,0.00043040814
20636,0.00043040814
20637,0.00043040814
20638,0.0005307874
20639,0.00043040814
20640,0.00043040814
20641,0.00043040814
20642,0.00043040814
20644,0.00043040814
20646,0.00043040814
20647,0.00043040814
20649,0.00043040814
20651,0.00043040814
20652,0.011579973
20653,0.00043040814
20654,0.00043040814
20655,0.00043040814
20657,0.00043040814
20658,0.00043040814
20659,0.00043040814
20660,0.00043040814
20661,0.00043040814
20662,0.013286051
20663,0.00043040814
20664,0.00043040814
20666,0.00043040814
20667,0.00043040814
20670,0.00043040814
20672,0.00043040814
20673,0.00043040814
20674,0.0005307874
20676,0.00043040814
20677,0.00043040814
20678,0.00043040814
20679,0.00043040814
20680,0.00043040814
20681,0.00043040814
20682,0.00043040814
20684,0.00043040814
20685,0.00043040814
20686,0.00043040814
20689,0.00043040814
20691,0.00043040814
20693,0.00043040814
20694,0.01354317
20696,0.0055356994
20697,0.00043040814
20699,0.0014606877
20700,0.00043040814
20701,0.00043040814
20702,0.0043040174
20703,0.00043040814
20705,0.00043040814
20706,0.00043040814
20708,0.00043040814
20709,0.00043040814
20711,0.0005307874
20713,0.00043040814
20714,0.00043040814
20715,0.00043040814
20719,0.0032985294
20720,0.00043040814
20721,0.00043040814
20724,0.00043040814
20729,0.00043040814
20730,0.00043040814
20732,0.00043040814
20733,0.00043040814
20735,0.008885702
20737,0.00043040814
20739,0.00043040814
20741,0.00043040814
20742,0.00043040814
20743,0.00043040814
20744,0.00043040814
20745,0.00043040814
20746,0.00043040814
20749,0.00043040814
20750,0.00043040814
20751,0.00043040814
20754,0.00043040814
20756,0.00043040814
20757,0.00043040814
20758,0.00043040814
20759,0.00043040814
20761,0.00043040814
20762,0.00043040814
20765,0.00043040814
20768,0.00043040814
20771,0.00043040814
20772,0.00043040814
20773,0.00043040814
20774,0.0005307874
20775,0.00043040814
20777,0.00043040814
20781,0.00043040814
20783,0.00043040814
20785,0.00043040814
20786,0.008885702
20788,0.00043040814
20789,0.0005307874
20793,0.00043040814
20795,0.00043040814
20800,0.00043040814
20801,0.00043040814
20802,0.00043040814
20803,0.00043040814
20807,0.00043040814
20809,0.00043040814
20810,0.00043040814
20811,0.00043040814
20812,0.00043040814
20815,0.008885702
20817,0.00043040814
20818,0.0005307874
20820,0.00043040814
20822,0.00043040814
20823,0.00043040814
20824,0.008885702
20826,0.00043040814
20827,0.00043040814
20828,0.00043040814
20830,0.00043040814
20831,0.00043040814
20832,0.0005307874
20835,0.00043040814
20838,0.00043040814
20840,0.00043040814
20843,0.00043040814
20845,0.00043040814
20846,0.008885702
20847,0.00043040814
20849,0.00043040814
20852,0.00043040814
20853,0.00043040814
20855,0.00043040814
20859,0.00043040814
20862,0.00043040814
20863,0.00043040814
20864,0.01354317
20865,0.00043040814
20870,0.00043040814
20877,0.00043040814
20878,0.00043040814
20879,0.014301687
20882,0.008885702
20883,0.00043040814
20885,0.00043040814
20886,0.15719637
20892,0.00043040814
20894,0.00043040814
20899,0.0133467475
20901,0.00043040814
20902,0.00043040814
20904,0.015168853
20906,0.00043040814
20907,0.00043040814
20908,0.00043040814
20910,0.00043040814
20912,0.00043040814
20913,0.00043040814
20914,0.00043040814
20917,0.0043040174
20919,0.00043040814
20920,0.0005307874
20922,0.00043040814
20924,0.00043040814
20925,0.00043040814
20927,0.00043040814
20928,0.00043040814
20931,0.00043040814
20932,0.00043040814
20933,0.00043040814
20936,0.00043040814
20937,0.00043040814
20941,0.00043040814
20942,0.00043040814
20945,0.00043040814
20946,0.00043040814
20947,0.00043040814
20948,0.00043040814
20949,0.00043040814
20951,0.00043040814
20953,0.00043040814
20956,0.00043040814
20957,0.00043040814
20961,0.00043040814
20962,0.00043040814
20965,0.00043040814
20966,0.00043040814
20967,0.00043040814
20968,0.00043040814
20970,0.00043040814
20975,0.0005307874
20976,0.00043040814
20982,0.00043040814
20985,0.00043040814
20986,0.008885702
20987,0.00043040814
20990,0.00043040814
20991,0.00043040814
20994,0.00043040814
20995,0.00043040814
20996,0.00043040814
20997,0.00043040814
21001,0.00043040814
21003,0.0005307874
21006,0.00043040814
21007,0.00043040814
21008,0.00043040814
21014,0.00043040814
21016,0.00043040814
21022,0.00043040814
21024,0.00043040814
21027,0.00043040814
21028,0.00043040814
21032,0.00043040814
21033,0.00043040814
21034,0.00043040814
21035,0.0005307874
21037,0.00043040814
21038,0.00043040814
21039,0.00043040814
21040,0.00043040814
21042,0.00043040814
21044,0.00043040814
21048,0.00043040814
21049,0.00043040814
21055,0.00043040814
21056,0.00043040814
21057,0.00043040814
21058,0.00043040814
21064,0.00043040814
21065,0.00043040814
21073,0.00043040814
21074,0.00043040814
21077,0.00043040814
21079,0.014213915
21080,0.00043040814
21084,0.00043040814
21086,0.00043040814
21087,0.0133467475
21088,0.00043040814
21092,0.00043040814
21093,0.00043040814
21097,0.00043040814
21099,0.00043040814
21105,0.00043040814
21109,0.00043040814
21110,0.00043040814
21111,0.00043040814
21112,0.00043040814
21114,0.0133467475
21118,0.008885702
21119,0.0005307874
21126,0.00043040814
21129,0.00043040814
21131,0.00043040814
21135,0.00043040814
21140,0.00043040814
21142,0.00043040814
21144,0.00043040814
21146,0.00043040814
21153,0.00043040814
21154,0.00043040814
21155,0.00043040814
21157,0.00043040814
21159,0.00043040814
21163,0.00043040814
21164,0.00043040814
21167,0.00043040814
21168,0.00043040814
21170,0.00043040814
21171,0.00043040814
21176,0.00043040814
21179,0.014494957
21180,0.00043040814
21182,0.00043040814
21184,0.00043040814
21190,0.00043040814
21191,0.00043040814
21192,0.00043040814
21194,0.00043040814
21196,0.00043040814
21200,0.00043040814
21201,0.00043040814
21202,0.00043040814
21207,0.00043040814
21209,0.014213915
21212,0.00043040814
21214,0.009980839
21218,0.00043040814
21222,0.00043040814
21224,0.00043040814
21226,0.014213915
21227,0.00043040814
21233,0.00043040814
21244,0.00043040814
21245,0.00043040814
21246,0.00043040814
21248,0.00043040814
21252,0.00043040814
21256,0.00043040814
21259,0.00043040814
21262,0.00043040814
21263,0.00043040814
21265,0.00043040814
21266,0.00043040814
21267,0.00043040814
21276,0.00043040814
