item_id,timestamp,target
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20023,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20025,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20026,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
20027,2020-01-01,
