customer_id,product_id,cantidad_periodos,suma_tn
10005,21212,36,0.0
10005,21214,36,0.0
10005,21218,36,0.0
10005,21222,36,0.0
10005,21226,36,0.0
10005,21227,36,0.0
10005,21233,36,0.0
10005,21244,36,0.0
10005,21245,36,0.0
10005,21246,36,0.0
10005,21248,36,0.0
10005,21252,36,0.0
10005,21256,36,0.0
10005,21259,36,0.0
10005,21262,36,0.0
10005,21263,36,0.0
10005,21265,36,0.0
10005,21266,36,0.0
10005,21267,36,0.0
10005,21276,36,0.0
10006,20082,36,0.0
10006,20089,36,0.0
10006,20114,36,0.0
10006,20121,36,0.0
10006,20175,36,0.0
10006,20209,36,0.0
10006,20253,36,0.0
10006,20257,36,0.0
10006,20332,36,0.0
10006,20356,36,0.0
10006,20375,36,0.0
10006,20396,36,0.0
10006,20419,36,0.0
10006,20447,36,0.0
10006,20453,36,0.0
10006,20503,36,0.0
10006,20520,36,0.0
10006,20521,36,0.0
10006,20522,36,0.0
10006,20530,36,0.0
10006,20548,36,0.0
10006,20551,36,0.0
10006,20568,36,0.0
10006,20569,36,0.0
10006,20579,36,0.0
10006,20588,36,0.0
10006,20593,36,0.0
10006,20609,36,0.0
10006,20615,36,0.0
10006,20621,36,0.0
10006,20628,36,0.0
10006,20637,36,0.0
10006,20640,36,0.0
10006,20644,36,0.0
10006,20659,36,0.0
10006,20662,36,0.0
10006,20666,36,0.0
10006,20673,36,0.0
10006,20676,36,0.0
10006,20680,36,0.0
10006,20684,36,0.0
10006,20686,36,0.0
10006,20691,36,0.0
10006,20700,36,0.0
10006,20703,36,0.0
10006,20708,36,0.0
10006,20714,36,0.0
10006,20721,36,0.0
10006,20733,36,0.0
10006,20737,36,0.0
10006,20743,36,0.0
10006,20756,36,0.0
10006,20758,36,0.0
10006,20761,36,0.0
10006,20771,36,0.0
10006,20775,36,0.0
10006,20777,36,0.0
10006,20785,36,0.0
10006,20788,36,0.0
10006,20789,36,0.0
10006,20795,36,0.0
10006,20809,36,0.0
10006,20810,36,0.0
10006,20817,36,0.0
10006,20818,36,0.0
10006,20824,36,0.0
10006,20832,36,0.0
10006,20835,36,0.0
10006,20840,36,0.0
10006,20862,36,0.0
10006,20864,36,0.0
10006,20865,36,0.0
10006,20878,36,0.0
10006,20892,36,0.0
10006,20899,36,0.0
10006,20902,36,0.0
10006,20907,36,0.0
10006,20908,36,0.0
10006,20910,36,0.0
10006,20914,36,0.0
10006,20924,36,0.0
10006,20925,36,0.0
10006,20927,36,0.0
10006,20928,36,0.0
10006,20931,36,0.0
10006,20936,36,0.0
10006,20937,36,0.0
10006,20942,36,0.0
10006,20946,36,0.0
10006,20947,36,0.0
10006,20948,36,0.0
10006,20949,36,0.0
10006,20957,36,0.0
10006,20961,36,0.0
10006,20967,36,0.0
10006,20968,36,0.0
10006,20986,36,0.0
10006,20987,36,0.0
10006,20990,36,0.0
10006,20991,36,0.0
10006,20997,36,0.0
10006,21001,36,0.0
10006,21007,36,0.0
10006,21008,36,0.0
10006,21014,36,0.0
10006,21022,36,0.0
10006,21027,36,0.0
10006,21032,36,0.0
10006,21033,36,0.0
10006,21034,36,0.0
10006,21035,36,0.0
10006,21037,36,0.0
10006,21038,36,0.0
10006,21042,36,0.0
10006,21044,36,0.0
10006,21049,36,0.0
10006,21055,36,0.0
10006,21056,36,0.0
10006,21057,36,0.0
10006,21058,36,0.0
10006,21064,36,0.0
10006,21065,36,0.0
10006,21073,36,0.0
10006,21074,36,0.0
10006,21077,36,0.0
10006,21079,36,0.0
10006,21080,36,0.0
10006,21084,36,0.0
10006,21086,36,0.0
10006,21087,36,0.0
10006,21088,36,0.0
10006,21092,36,0.0
10006,21093,36,0.0
10006,21097,36,0.0
10006,21105,36,0.0
10006,21109,36,0.0
10006,21110,36,0.0
10006,21111,36,0.0
10006,21112,36,0.0
10006,21114,36,0.0
10006,21119,36,0.0
10006,21126,36,0.0
10006,21129,36,0.0
10006,21131,36,0.0
10006,21135,36,0.0
10006,21140,36,0.0
10006,21142,36,0.0
10006,21153,36,0.0
10006,21155,36,0.0
10006,21157,36,0.0
10006,21159,36,0.0
10006,21163,36,0.0
10006,21164,36,0.0
10006,21168,36,0.0
10006,21170,36,0.0
10006,21171,36,0.0
10006,21176,36,0.0
10006,21179,36,0.0
10006,21180,36,0.0
10006,21182,36,0.0
10006,21184,36,0.0
10006,21190,36,0.0
10006,21191,36,0.0
10006,21192,36,0.0
10006,21196,36,0.0
10006,21200,36,0.0
10006,21201,36,0.0
10006,21202,36,0.0
10006,21209,36,0.0
10006,21212,36,0.0
10006,21214,36,0.0
10006,21218,36,0.0
10006,21222,36,0.0
10006,21224,36,0.0
10006,21226,36,0.0
10006,21227,36,0.0
10006,21233,36,0.0
10006,21244,36,0.0
10006,21245,36,0.0
10006,21246,36,0.0
10006,21248,36,0.0
10006,21252,36,0.0
10006,21256,36,0.0
10006,21259,36,0.0
10006,21262,36,0.0
10006,21263,36,0.0
10006,21265,36,0.0
10006,21266,36,0.0
10006,21267,36,0.0
10006,21276,36,0.0
10007,20010,36,0.0
10007,20021,36,0.0
10007,20025,36,0.0
10007,20029,36,0.0
10007,20035,36,0.0
10007,20041,36,0.0
10007,20066,36,0.0
10007,20069,36,0.0
10007,20071,36,0.0
10007,20072,36,0.0
10007,20089,36,0.0
10007,20091,36,0.0
10007,20164,36,0.0
10007,20174,36,0.0
10007,20192,36,0.0
10007,20203,36,0.0
10007,20210,36,0.0
10007,20218,36,0.0
10007,20227,36,0.0
10007,20236,36,0.0
10007,20259,36,0.0
10007,20261,36,0.0
10007,20262,36,0.0
10007,20270,36,0.0
10007,20278,36,0.0
10007,20282,36,0.0
10007,20289,36,0.0
10007,20303,36,0.0
10007,20310,36,0.0
10007,20313,36,0.0
10007,20314,36,0.0
10007,20334,36,0.0
10007,20340,36,0.0
10007,20356,36,0.0
10007,20364,36,0.0
10007,20366,36,0.0
10007,20384,36,0.0
10007,20388,36,0.0
10007,20389,36,0.0
10007,20395,36,0.0
10007,20450,36,0.0
10007,20476,36,0.0
10007,20479,36,0.0
10007,20483,36,0.0
10007,20513,36,0.0
10007,20521,36,0.0
10007,20526,36,0.0
10007,20552,36,0.0
10007,20565,36,0.0
10007,20574,36,0.0
10007,20576,36,0.0
10007,20600,36,0.0
10007,20604,36,0.0
10007,20638,36,0.0
10007,20647,36,0.0
10007,20701,36,0.0
10007,20735,36,0.0
10007,20758,36,0.0
10007,20845,36,0.0
10007,20865,36,0.0
10007,20879,36,0.0
10007,20886,36,0.0
10007,20894,36,0.0
10007,20914,36,0.0
10007,20928,36,0.0
10007,20945,36,0.0
10007,20951,36,0.0
10007,20953,36,0.0
10007,20957,36,0.0
10007,21028,36,0.0
10007,21048,36,0.0
10007,21055,36,0.0
10007,21080,36,0.0
10007,21142,36,0.0
10007,21170,36,0.0
10007,21191,36,0.0
10007,21192,36,0.0
10007,21201,36,0.0
10007,21209,36,0.0
10007,21218,36,0.0
10007,21222,36,0.0
10007,21226,36,0.0
10007,21233,36,0.0
10007,21244,36,0.0
10007,21245,36,0.0
10007,21246,36,0.0
10007,21248,36,0.0
10007,21252,36,0.0
10007,21256,36,0.0
10007,21259,36,0.0
10007,21262,36,0.0
10007,21263,36,0.0
10007,21267,36,0.0
10007,21276,36,0.0
10008,20005,36,0.0
10008,20010,36,0.0
10008,20021,36,0.0
10008,20025,36,0.0
10008,20029,36,0.0
10008,20035,36,0.0
10008,20041,36,0.0
10008,20050,36,0.0
10008,20066,36,0.0
10008,20067,36,0.0
10008,20068,36,0.0
10008,20069,36,0.0
10008,20071,36,0.0
10008,20072,36,0.0
10008,20073,36,0.0
10008,20075,36,0.0
10008,20082,36,0.0
10008,20087,36,0.0
10008,20089,36,0.0
10008,20091,36,0.0
10008,20092,36,0.0
10008,20094,36,0.0
10008,20095,36,0.0
10008,20096,36,0.0
10008,20099,36,0.0
10008,20100,36,0.0
10008,20102,36,0.0
10008,20103,36,0.0
10008,20109,36,0.0
10008,20114,36,0.0
10008,20117,36,0.0
10008,20119,36,0.0
10008,20124,36,0.0
10008,20127,36,0.0
10008,20129,36,0.0
10008,20130,36,0.0
10008,20132,36,0.0
10008,20133,36,0.0
10008,20137,36,0.0
10008,20138,36,0.0
10008,20140,36,0.0
10008,20143,36,0.0
10008,20144,36,0.0
10008,20145,36,0.0
10008,20151,36,0.0
10008,20153,36,0.0
10008,20155,36,0.0
10008,20157,36,0.0
10008,20159,36,0.0
10008,20164,36,0.0
10008,20166,36,0.0
10008,20167,36,0.0
10008,20168,36,0.0
10008,20170,36,0.0
10008,20174,36,0.0
10008,20175,36,0.0
10008,20179,36,0.0
10008,20183,36,0.0
10008,20192,36,0.0
10008,20196,36,0.0
10008,20201,36,0.0
10008,20203,36,0.0
10008,20205,36,0.0
10008,20206,36,0.0
10008,20207,36,0.0
10008,20209,36,0.0
10008,20210,36,0.0
10008,20213,36,0.0
10008,20218,36,0.0
10008,20222,36,0.0
10008,20227,36,0.0
10008,20233,36,0.0
10008,20236,36,0.0
10008,20238,36,0.0
10008,20239,36,0.0
10008,20246,36,0.0
10008,20251,36,0.0
10008,20254,36,0.0
10008,20257,36,0.0
10008,20259,36,0.0
10008,20261,36,0.0
10008,20262,36,0.0
10008,20268,36,0.0
10008,20269,36,0.0
10008,20270,36,0.0
10008,20271,36,0.0
10008,20273,36,0.0
10008,20277,36,0.0
10008,20278,36,0.0
10008,20280,36,0.0
10008,20282,36,0.0
10008,20284,36,0.0
10008,20285,36,0.0
10008,20289,36,0.0
10008,20291,36,0.0
10008,20292,36,0.0
10008,20295,36,0.0
10008,20297,36,0.0
10008,20301,36,0.0
10008,20302,36,0.0
10008,20305,36,0.0
10008,20306,36,0.0
10008,20310,36,0.0
10008,20311,36,0.0
10008,20313,36,0.0
10008,20317,36,0.0
10008,20322,36,0.0
10008,20324,36,0.0
10008,20325,36,0.0
10008,20327,36,0.0
10008,20329,36,0.0
10008,20332,36,0.0
10008,20334,36,0.0
10008,20336,36,0.0
10008,20337,36,0.0
10008,20338,36,0.0
10008,20340,36,0.0
10008,20341,36,0.0
10008,20344,36,0.0
10008,20348,36,0.0
10008,20350,36,0.0
10008,20355,36,0.0
10008,20356,36,0.0
10008,20357,36,0.0
10008,20358,36,0.0
10008,20361,36,0.0
10008,20364,36,0.0
10008,20365,36,0.0
10008,20366,36,0.0
10008,20367,36,0.0
10008,20375,36,0.0
10008,20378,36,0.0
10008,20379,36,0.0
10008,20383,36,0.0
10008,20384,36,0.0
10008,20385,36,0.0
10008,20387,36,0.0
10008,20388,36,0.0
10008,20389,36,0.0
10008,20395,36,0.0
10008,20396,36,0.0
10008,20401,36,0.0
10008,20402,36,0.0
10008,20403,36,0.0
10008,20404,36,0.0
10008,20415,36,0.0
10008,20421,36,0.0
10008,20424,36,0.0
10008,20440,36,0.0
10008,20442,36,0.0
10008,20443,36,0.0
10008,20447,36,0.0
10008,20450,36,0.0
10008,20458,36,0.0
10008,20463,36,0.0
10008,20464,36,0.0
10008,20465,36,0.0
10008,20466,36,0.0
10008,20470,36,0.0
10008,20473,36,0.0
10008,20477,36,0.0
10008,20478,36,0.0
10008,20479,36,0.0
10008,20482,36,0.0
10008,20483,36,0.0
10008,20488,36,0.0
10008,20497,36,0.0
10008,20503,36,0.0
10008,20505,36,0.0
10008,20508,36,0.0
10008,20510,36,0.0
10008,20513,36,0.0
10008,20520,36,0.0
10008,20521,36,0.0
10008,20522,36,0.0
10008,20523,36,0.0
10008,20524,36,0.0
10008,20525,36,0.0
10008,20526,36,0.0
10008,20530,36,0.0
10008,20532,36,0.0
10008,20537,36,0.0
10008,20540,36,0.0
10008,20541,36,0.0
10008,20544,36,0.0
10008,20547,36,0.0
10008,20548,36,0.0
10008,20549,36,0.0
10008,20552,36,0.0
10008,20553,36,0.0
10008,20555,36,0.0
10008,20558,36,0.0
10008,20559,36,0.0
10008,20560,36,0.0
10008,20565,36,0.0
10008,20567,36,0.0
10008,20568,36,0.0
10008,20570,36,0.0
10008,20571,36,0.0
10008,20574,36,0.0
10008,20575,36,0.0
10008,20576,36,0.0
10008,20577,36,0.0
10008,20579,36,0.0
10008,20583,36,0.0
10008,20586,36,0.0
10008,20588,36,0.0
10008,20589,36,0.0
10008,20593,36,0.0
10008,20596,36,0.0
10008,20603,36,0.0
10008,20604,36,0.0
10008,20606,36,0.0
10008,20609,36,0.0
10008,20611,36,0.0
10008,20612,36,0.0
10008,20615,36,0.0
10008,20620,36,0.0
10008,20621,36,0.0
10008,20622,36,0.0
10008,20623,36,0.0
10008,20624,36,0.0
10008,20628,36,0.0
10008,20629,36,0.0
10008,20633,36,0.0
10008,20638,36,0.0
10008,20642,36,0.0
10008,20646,36,0.0
10008,20647,36,0.0
10008,20649,36,0.0
10008,20651,36,0.0
10008,20652,36,0.0
10008,20653,36,0.0
10008,20655,36,0.0
10008,20658,36,0.0
10008,20659,36,0.0
10008,20661,36,0.0
10008,20662,36,0.0
10008,20663,36,0.0
10008,20666,36,0.0
10008,20667,36,0.0
10008,20672,36,0.0
10008,20674,36,0.0
10008,20676,36,0.0
10008,20677,36,0.0
10008,20680,36,0.0
10008,20682,36,0.0
10008,20684,36,0.0
10008,20686,36,0.0
10008,20689,36,0.0
10008,20693,36,0.0
10008,20696,36,0.0
10008,20699,36,0.0
10008,20700,36,0.0
10008,20701,36,0.0
10008,20703,36,0.0
10008,20705,36,0.0
10008,20708,36,0.0
10008,20709,36,0.0
10008,20713,36,0.0
10008,20719,36,0.0
10008,20721,36,0.0
10008,20724,36,0.0
10008,20732,36,0.0
10008,20733,36,0.0
10008,20735,36,0.0
10008,20737,36,0.0
10008,20742,36,0.0
10008,20744,36,0.0
10008,20745,36,0.0
10008,20746,36,0.0
10008,20749,36,0.0
10008,20751,36,0.0
10008,20754,36,0.0
10008,20756,36,0.0
10008,20757,36,0.0
10008,20758,36,0.0
10008,20761,36,0.0
10008,20762,36,0.0
10008,20772,36,0.0
10008,20773,36,0.0
10008,20774,36,0.0
10008,20775,36,0.0
10008,20777,36,0.0
10008,20781,36,0.0
10008,20783,36,0.0
10008,20786,36,0.0
10008,20788,36,0.0
10008,20789,36,0.0
10008,20795,36,0.0
10008,20800,36,0.0
10008,20802,36,0.0
10008,20803,36,0.0
10008,20807,36,0.0
10008,20809,36,0.0
10008,20810,36,0.0
10008,20811,36,0.0
10008,20815,36,0.0
10008,20817,36,0.0
10008,20818,36,0.0
10008,20820,36,0.0
10008,20822,36,0.0
10008,20824,36,0.0
10008,20826,36,0.0
10008,20827,36,0.0
10008,20828,36,0.0
10008,20830,36,0.0
10008,20831,36,0.0
10008,20835,36,0.0
10008,20838,36,0.0
10008,20840,36,0.0
10008,20843,36,0.0
10008,20845,36,0.0
10008,20847,36,0.0
10008,20849,36,0.0
10008,20852,36,0.0
10008,20853,36,0.0
10008,20862,36,0.0
10008,20863,36,0.0
10008,20864,36,0.0
10008,20865,36,0.0
10008,20870,36,0.0
10008,20878,36,0.0
10008,20879,36,0.0
10008,20883,36,0.0
10008,20885,36,0.0
10008,20886,36,0.0
10008,20892,36,0.0
10008,20894,36,0.0
10008,20902,36,0.0
10008,20908,36,0.0
10008,20910,36,0.0
10008,20912,36,0.0
