product_id,tn,tn_predicho
20227,38.712650000000004,56.302388754236226
20228,5.0385100000000005,10.556891938383957
20230,18.17921,17.408272950130915
20231,21.31542,18.535528825551744
20232,28.2828,53.84888408061271
20233,35.59532,18.098670577362828
20234,4.84796,4.269099797240543
20235,32.13552,44.422163810290265
20236,34.70341,63.53309399067252
20237,29.51673,41.11008866068502
20238,16.61631,20.045288568393204
20239,20.10279,16.10164303260491
20240,19.51977,16.53077221336773
20241,12.8158,20.13848633815589
20242,4.03604,15.026967233375037
20244,26.46154,19.34820044658727
20246,24.60939,17.18182953108683
20249,8.00053,9.480379621272707
20251,14.79641,22.089760942244382
20252,12.20597,18.316321083373182
20253,15.26885,16.84827444670835
20254,17.46847,19.022893509219802
20255,12.15816,10.871985986594852
20256,17.63436,18.326302914240394
20257,51.77148,52.38891050653233
20259,12.43223,13.589253351709855
20261,43.74576,63.71238977350346
20262,25.6396,22.049135064250933
20263,20.855059999999998,19.239058993681994
20264,16.582530000000002,17.11176329851119
20265,4.57848,6.2073182318394355
20266,49.55769,38.956660733374804
20267,18.01748,19.589711396882624
20268,11.99271,18.70096081179289
20269,19.13008,20.380861053456176
20270,6.778370000000001,20.350776804883527
20271,8.34905,18.239618213155616
20272,12.66437,16.281716950546258
20273,12.4634,17.519664649340022
20275,14.93964,21.178286783003983
20276,18.62694,16.913580976431565
20277,9.61208,16.621454038209006
20278,6.27424,8.282626710858457
20280,17.02489,13.708911517377913
20281,9.81001,15.500180895312802
20282,12.8247,19.666779422629592
20283,12.82352,15.016889701366676
20284,11.79748,17.222310818857313
20285,4.3322,9.685832620236294
20286,50.55931,41.204366420916436
20288,21.12175,14.45075413865031
20289,10.01,18.45289340879536
20290,21.56585,20.426717881216874
20291,9.75289,16.32609026520032
20292,9.80518,16.567383485705143
20295,6.04878,15.432765679332565
20296,18.64666,15.029003274892293
20297,35.089,30.519855966563338
20298,11.28594,17.847630220281847
20299,10.61151,21.048398748622716
20300,17.14787,15.42707661582364
20301,8.31315,15.460186873503435
20302,2.35687,1.8745093056697704
20303,18.3878,16.340351560414124
20304,5.88588,9.880879290968494
20305,2.56676,1.2052535882259834
20306,32.270920000000004,30.97564088930012
20307,13.525310000000001,14.65046706564742
20309,8.112119999999999,17.246914042729475
20310,9.749849999999999,16.577020992320776
20311,18.16724,16.676428384410354
20313,27.15804,18.650097725308722
20314,18.852050000000002,15.464277576228627
20315,16.64451,14.390187141091687
20316,27.23436,28.64460649658446
20317,14.823310000000001,13.242593848543738
20319,11.81172,12.80584827996265
20320,13.48012,15.062781406886181
20321,27.62797,24.602392615947753
20322,5.57864,8.588996350126308
20323,24.40797,22.95010078740629
20324,10.957410000000001,14.782803074110042
20325,5.26778,4.596498459218161
20326,15.6484,14.782736101746886
20327,11.90046,13.819724023380058
20328,9.333870000000001,12.182497790392901
20329,11.05355,12.883881894569194
20330,13.79536,14.323242855049497
20332,12.96845,12.444203404933551
20334,0.18631999999999999,17.737356353343777
20335,11.7811,14.0262574043039
20336,8.61019,14.338416758278042
20337,13.82469,18.552092622372104
20338,8.13739,14.181505014490993
20340,8.06882,17.193824243661886
20341,8.46183,11.201124391870795
20342,11.97748,17.373988326086394
20343,11.96007,14.68441636239024
20344,15.9908,14.963875017898047
20346,14.96339,10.47219500930043
20348,11.72618,15.77486660332945
20349,17.46373,10.707079911035102
20350,1.23931,1.6140836254076358
20351,14.08152,20.50715818244831
20352,17.35029,16.062995580608888
20353,6.63564,12.86817908189556
20354,12.29584,13.751091320638878
20355,25.633470000000003,36.77013534410069
20356,13.82404,12.566030401682985
20357,18.325,11.185511010976493
20358,10.92,7.994079981166048
20359,14.16642,12.153884348547402
20361,13.57393,17.931578628097512
20362,6.61718,4.859248097287773
20364,30.711399999999998,26.52400713019978
20365,10.90371,12.880182083693017
20366,10.34722,9.348582032964472
20367,9.55006,11.777917967849683
20368,10.4105,17.444127180074787
20372,4.66326,10.754160531856877
20375,4.38548,8.315707722952084
20377,7.24521,13.08322952478393
20378,7.68167,19.349364841677726
20379,6.4533,6.4354664108551525
20380,14.64208,14.38395146021262
20381,18.21145,14.585080659316715
20382,9.3097,9.280166799289788
20383,7.43444,8.058730937193287
20384,7.21169,11.425304451063527
20385,7.4722,9.109616252493769
20386,11.22573,12.319386374582892
20387,8.58751,14.372375804181704
20388,6.6502799999999995,8.958321377026115
20389,34.54417,27.63100197296632
20390,9.2709,8.167200503439743
20395,26.65657,15.704528044705459
20396,5.93867,11.871555200196596
20398,1.0473,-0.41851897042641106
20400,9.74484,11.758216686436
20401,9.16454,10.035880527486723
20402,15.10782,14.302903750847612
20403,10.9533,13.2798044718995
20404,9.25704,8.999585382607723
20406,10.276150000000001,13.756180841044605
20407,6.63483,8.45357361438028
20408,11.77663,10.587685568608503
20409,2.40926,4.632464853788542
20410,10.14597,8.064027071594312
20411,9.12526,8.197054455548644
20414,28.50819,29.53070675564445
20415,4.85906,6.524149307605612
20416,0.8585,0.7761444538186582
20417,7.38835,11.19764667174652
20418,0.5267000000000001,0.49920788266999966
20419,13.59539,9.73095896798711
20421,11.95817,9.656269661998081
20422,0.92601,0.8494939693479261
20424,5.42003,7.326160322928016
20426,8.05316,16.437225729817392
20428,1.65654,1.213560407024107
20429,0.9946900000000001,0.4104049377109121
20432,5.4624,8.623894483696624
20433,15.75243,10.84394669632943
20434,8.25951,9.196904004983844
20438,16.27824,10.221275535514833
20440,34.28062,36.717930904643005
20442,23.79055,18.973885495161092
20443,8.00212,6.494937693860291
20447,6.65567,7.955706454272298
20449,1.08866,0.6215273578372159
20450,6.24297,11.854266554370735
20453,16.32757,7.695184805474222
20456,6.10371,7.573167435109801
20458,22.48458,22.19287647744793
20459,15.42616,17.75381173813271
20460,8.94893,14.333238509405922
20463,10.21467,12.660378510318496
20464,3.55347,5.681629561708698
20465,3.54101,7.711164896934003
20466,7.27034,9.053646952131036
20469,7.43516,10.747762728074672
20470,8.27397,7.561909368054566
20473,6.6120600000000005,7.831449596606402
20474,9.65317,8.546173325717726
20476,19.73377,18.09718900951644
20477,6.01202,8.13443218799776
20478,5.35491,6.521961847326203
20479,7.92463,11.697993101733228
20480,5.21702,6.327607536696829
20481,8.74287,7.748340413089163
20482,5.68619,6.5522143795782615
20483,8.52225,6.260014232965702
20484,1.56548,6.851252477970162
20488,8.62499,10.358296177487235
20490,0.48618999999999996,0.608468891953439
20491,11.94289,13.211663305520561
20495,12.65039,13.817145079978935
20496,6.49094,7.215335838695197
20497,5.5455,5.589886168252801
20500,8.61567,9.109616252493769
20502,5.83704,6.41949384057193
20503,0.83948,15.505300839242011
20505,1.41934,7.634714303205155
20508,4.02445,3.3900976138549237
20509,1.10399,0.2875188605341245
20510,9.0775,11.44726098031648
20513,12.77476,8.66691838823235
20514,5.77288,6.41949384057193
20517,4.0131,4.856370258552801
20520,6.9888,6.408690382219975
20521,9.54402,15.082509463083047
20522,12.64676,13.62747018828633
20523,7.63168,13.624924463698028
20524,3.37671,5.55030862372226
20525,15.9413,16.09442835821368
20526,13.65706,17.916880525655387
20527,7.74072,12.566030401682985
20530,2.70755,9.548315312715767
20531,12.40991,14.614763072128998
20532,6.38886,4.743576282363127
20536,5.33565,6.209100138020573
20537,12.0668,15.764966836321607
20538,6.02223,8.31694049349751
20539,5.81923,5.630812139652729
20540,6.4430000000000005,11.642888470835365
20541,8.18859,9.631623379077146
20542,8.25353,7.030192458361959
20544,6.43633,5.430016883198193
20547,12.23047,14.699558779668719
20548,12.24028,16.770097932852437
20549,4.18343,8.571981926317843
20551,5.13514,4.3499867431201364
20552,2.39711,4.064667923182854
20553,7.04809,9.873445107062153
20555,1.79267,1.8513875673614018
20558,3.4579999999999997,12.587625469211215
20559,7.1281,11.915136650285838
20560,5.1622,4.055986583057723
20561,0.37611,0.24677390278750988
20563,7.4654,14.035001149038933
20565,3.83425,4.320110351468007
20567,7.02946,6.9777747351741795
20568,2.85831,4.174151224645953
20569,12.84918,10.225393538978459
20570,6.88673,5.335565356618816
20571,7.32115,8.88049230284307
20572,3.90293,3.5988782053324924
20574,2.60938,4.917240532521811
20575,9.11891,16.016746739450255
20576,12.3194,3.8880463810038504
20577,8.44628,16.138793321331583
20578,3.4644,4.3499867431201364
20579,3.101,4.144232192198731
20580,15.91044,16.669299780145412
20583,3.65662,3.377039147971147
20585,7.09842,5.997545493053959
20586,0.33821,0.2602784465448718
20588,0.6005999999999999,1.716321019793655
20589,6.74483,5.4762600583687915
20592,12.04725,11.554305415728825
20593,8.18131,10.406046867075474
20596,4.49828,3.320731647568513
20597,0.23346,0.22503409677860187
20599,4.55627,3.7418798621752525
20600,1.55091,4.686728991314346
20601,0.57274,0.5229549470868459
20602,3.26558,3.5988782053324924
20603,7.70408,12.9664901234903
20604,13.179879999999999,3.7846711841898126
20605,6.43393,4.256041331356766
20606,2.34434,4.152395183225184
20609,0.47173,2.486305695438282
20611,9.19572,11.758216686436
20612,4.18386,6.00823903878765
20614,2.23479,2.0403833000873233
20615,14.06805,12.4645634239126
20617,1.36963,2.922507686626479
20620,6.91217,8.334028794275048
20621,7.23179,14.994608221637282
20622,4.72215,4.131173726314954
20623,10.20951,13.581768878109504
20624,5.34485,4.031281841035104
20627,9.34447,8.249739838197998
20628,3.28467,4.634092980900028
20629,2.32608,2.498650371057497
20632,2.05983,3.0651730580428964
20633,6.92866,12.413156199119653
20636,0.37304,0.21788617129338148
20637,4.74964,4.201777193830961
20638,8.33849,5.760353747295163
20639,4.9791,3.4618567833179306
20640,2.72739,3.307673181684736
20641,2.19101,2.285210771837317
20642,3.02384,4.228505689031151
20644,2.6208,1.4879393847747204
20646,4.05327,6.327607536696829
20647,1.92544,0.9010963981288774
20649,14.79183,9.873602189000048
20651,2.37627,2.3002378017297875
20652,3.69362,3.7187581238668836
20653,3.43338,2.9386700148841123
20654,5.23921,3.3321776036538706
20655,2.58001,2.2417098492324206
20657,3.71165,3.958764167388163
20658,3.40902,3.7636196681841603
20659,7.73487,11.1092708127887
20660,0.22825,1.4474176840673034
20661,3.46726,4.686728991314346
20662,11.50205,11.642088316941463
20663,0.17495,0.3846856821732906
20664,2.96002,1.3086047981928375
20666,2.1839999999999997,4.02206595404257
20667,2.54736,5.630812139652729
20670,0.8472799999999999,0.6259586219529819
20672,3.4144799999999997,4.01040378565705
20673,9.15194,12.672302621734957
20674,8.38539,7.689142983262235
20676,2.1457800000000002,1.2413677559260075
20677,2.29468,2.0743437533382316
20678,0.391,0.2451453670842067
20679,10.29418,6.307874830965322
20680,5.18177,3.803933632069238
20681,8.83008,7.7899757426031115
20682,5.3508000000000004,7.089575146075477
20684,0.76875,1.0286139941704802
20685,0.9511499999999999,0.2962189824608289
20686,9.60049,11.395100629219728
20689,2.2932,6.3341427816953155
20691,7.99868,11.300343028288221
20693,3.71123,3.4387350450095617
20694,8.90416,8.986743793395869
20696,4.999,3.754938328059028
20697,2.59869,1.6114169954145816
20699,3.03395,5.9332324361469295
20700,3.11353,3.124621911245954
20701,3.76215,4.245724466276408
20702,2.03063,1.330715063024138
20703,9.4657,9.862348849280895
20705,1.0319399999999999,4.227724728230867
20706,4.85225,2.2440461459643224
20708,4.31759,2.0403833000873233
20709,8.64319,8.498352882563365
20711,7.00535,10.747762728074672
20713,1.468,1.3663084822602247
20714,4.22997,3.7933003006180686
20715,1.62241,1.3604932058585062
20719,7.74604,8.861290285098809
20720,8.95012,10.39601778200436
20721,0.10375,1.4089909095840696
20724,1.47147,1.80926138475817
20729,0.3598,0.3010234042914864
20730,1.58932,1.0883621420232013
20732,5.96173,7.516514643214336
20733,1.11124,3.069943159361563
20735,1.37555,2.2648315875407894
20737,2.07177,3.3400173579734855
20739,2.92295,3.028992853850752
20741,1.35364,2.62483160653917
20742,0.91993,2.0144614581045923
20743,1.11232,1.1183291100171866
20744,3.90804,1.8006432933447478
20745,1.30308,0.9749624104538972
20746,4.26365,8.334028794275048
20749,2.73283,2.0403833000873233
20750,1.37322,1.8006432933447478
20751,3.04284,2.007999059040135
20754,8.55531,7.968240197654618
20756,4.40403,0.9334185297009929
20757,2.37376,3.5988782053324924
20758,4.3724300000000005,2.4445829011598548
20759,1.49063,1.4879393847747204
20761,2.47668,2.1909655752157677
20762,6.8284899999999995,7.052031166089014
20765,0.25988,0.22503409677860187
20768,1.51197,1.280065646488099
20771,0.95168,0.8599429750416326
20772,2.53867,6.773893946510861
20773,0.18296,0.21197563089482455
20774,5.44871,4.645523319672319
20775,2.19749,1.400681456679755
20777,2.07783,2.4014880600914976
20781,0.70834,0.18226331741903026
20783,3.65745,3.4401169773090228
20785,2.93047,3.8294805048102125
20786,0.60138,2.920808008221822
20788,1.47053,0.9392718055849292
20789,1.4464299999999999,1.1982553708492394
20793,2.64061,1.9802300364809398
20795,3.56276,7.569675858107048
20800,0.66127,0.518048420141492
20801,1.66194,1.4393793472418461
20802,1.04494,0.40560051588025464
20803,1.01973,-0.30665475655733143
20807,2.14955,1.6986749235095482
20809,3.19917,2.899385948318112
20810,1.60242,1.784814027734398
20811,2.65751,2.868807288421824
20812,0.76986,0.6215273578372159
20815,6.33522,6.988754730251003
20817,1.35408,3.3459881413606385
20818,1.56334,0.8451853935546003
20820,1.8666099999999999,1.5096791907836287
20822,5.92346,4.8694287244365775
20823,1.7907,1.5271591471988386
20824,0.28688,0.9648112542700503
20826,1.78647,1.31766410752323
20827,2.60942,3.355299341962239
20828,0.47617,1.5271591471988386
20830,1.11598,1.1434817012194638
20831,2.65266,1.4879393847747204
20832,0.23123,2.0309743104975926
20835,0.9755199999999999,3.2902575461687995
20838,1.96905,1.077368444578728
20840,1.73797,0.6960228489847002
20843,0.77417,1.2631075619349157
20845,2.22201,0.6953933701622347
20846,0.55875,0.7210260822621155
20847,1.02539,1.1434817012194638
20849,2.0799600000000003,1.3148857974137882
20852,0.29701,0.9489819886597007
20853,2.8984199999999998,3.416995239000654
20855,1.27043,1.1497576671236773
20859,3.06268,3.523061864084945
20862,1.30819,1.6589371969370648
20863,1.09065,1.3524548690330462
20864,1.22199,0.8156487097001511
20865,1.69039,1.1982553708492394
20870,1.32583,0.8451853935546003
20877,0.8133,0.43756654137463136
20878,1.26697,1.297927712860607
20879,1.46764,0.34124347383898257
20882,1.48505,0.9925408557559617
20883,0.86097,0.3010234042914864
20885,1.4784899999999999,0.7630859879348812
20886,1.09253,0.29885119858749387
20892,1.0854000000000001,0.7630859879348812
20894,1.89225,0.40560051588025464
20899,2.32761,3.0521145921591195
20901,0.73891,0.32818500795520544
20902,1.56067,2.076563504279469
20904,4.55923,3.3912414529171873
20906,0.72535,0.28796493840770937
20907,3.47802,5.335565356618816
20908,2.29554,1.8817719265469364
20910,5.20738,2.3321220938050864
20912,3.03888,3.4495464670579814
20913,0.78256,1.0372004768149994
20914,1.06175,0.8156487097001511
20917,2.29184,3.5336935331326056
20919,0.43074,2.2491507369140074
20920,2.4836,3.4401169773090228
20922,1.04686,0.4032570122256916
20924,3.70952,4.171858453951388
20925,0.53211,-0.7610325584352791
20927,3.05867,3.8381618449353434
20928,2.92793,3.404858661128995
20931,1.43487,0.50454387638413
20932,1.8699999999999999,2.9782485798340987
20933,3.68027,3.0521145921591195
20936,0.16453,0.312355742344854
20937,1.03081,0.34156482262034127
20941,0.82051,-0.7768618240456309
20942,1.72156,1.2597081536870862
20945,0.86828,1.5995483697437862
20946,3.14228,2.5148782646020518
20947,0.45535000000000003,0.2721356727973577
20948,0.41822,0.24721998066109474
20949,0.88794,0.7983323041397241
20951,0.3287,1.330715063024138
20953,2.3988,0.3277389300816226
20956,0.59267,0.21197563089482455
20957,1.10726,0.43214474371982015
20961,0.83519,0.43756654137463136
20962,1.99182,2.6658924385744713
20965,0.55034,0.2962189824608289
20966,1.73472,1.2631075619349157
20967,1.55408,1.1982553708492394
20968,1.91479,2.8413790534242938
20970,0.43677,0.1961463652844734
20975,1.69045,2.4014880600914976
20976,0.61586,0.36330462862924934
20982,0.13177999999999998,0.2451453670842067
20985,0.7459899999999999,0.2609746326945584
20986,0.57885,0.5263694863337208
20987,0.16926,1.009866919339554
20990,0.4538,0.8451853935546003
20991,0.14446,0.1961463652844734
20994,0.18545,0.1961463652844734
20995,1.55285,2.4014880600914976
20996,0.22495,0.3573940882306927
20997,0.88972,0.828707175583928
21001,0.52382,0.48614941678622214
21003,0.44116,0.21788617129338148
21006,0.96358,1.1241249550237962
21007,1.8007300000000002,2.21331332352099
21008,0.99321,0.2451453670842067
21014,1.09473,0.4940672155927173
21016,0.45426,0.1961463652844734
21022,0.76216,0.32818500795520544
21024,0.39419,0.23371543690373264
21027,1.73954,1.4372899682386833
21028,0.54486,0.2451453670842067
21032,0.17637,0.1961463652844734
21033,1.2670000000000001,0.5682488224059409
21034,0.55135,0.42173727576427944
21035,1.80884,1.8006432933447478
21037,0.4412,1.9591084733022668
21038,0.4357,0.1961463652844734
21039,1.9437399999999998,1.1149045718065476
21040,0.6441600000000001,0.5708120499549242
21042,1.61798,0.46841188316667515
21044,1.76904,0.6596305571616393
21048,0.45052000000000003,0.21788617129338148
21049,0.30829999999999996,0.21788617129338148
21055,0.41164,0.1961463652844734
21056,0.64179,0.518048420141492
21057,0.67593,0.3616762930664354
21058,1.84115,1.407533286483388
21064,0.32759,0.22503409677860187
21065,0.59662,0.25863112903999524
21073,0.75292,0.43756654137463136
21074,0.00311,1.285179849058037
21077,0.21584,1.6222315841454953
21079,0.68459,1.0286139941704802
21080,0.37668999999999997,0.1961463652844734
21084,0.47287999999999997,0.3692515146236672
21086,0.63302,0.3010234042914864
21087,1.02205,0.8182717142268151
21088,0.08061,1.6222315841454953
21092,0.99937,0.48614941678622214
21093,0.2881,0.1961463652844734
21097,1.34469,1.1604397857726467
21099,0.17034,0.1961463652844734
21105,0.43487,0.2586499108415688
21109,0.9539,0.9188832740371433
21110,1.52502,1.2631075619349157
21111,1.46188,0.8494939693479261
21112,0.55859,0.6960228489847002
21114,1.49352,1.280065646488099
21118,0.30167,0.1961463652844734
21119,1.14641,1.1434817012194638
21126,0.47548,0.38977125026990334
21129,0.7841,0.7080580275727003
21131,0.08076,0.21788617129338148
21135,0.29346,0.1961463652844734
21140,0.55694,0.5716483043541224
21142,0.10701999999999999,0.1961463652844734
21144,0.36366,0.46940325578068637
21146,0.39513,0.7075515583948737
21153,0.25441,0.25863112903999524
21154,0.12383000000000001,0.5137343595285168
21155,0.23501,0.1961463652844734
21157,0.16893,0.1961463652844734
21159,0.14194,0.1961463652844734
21163,0.339,0.22503409677860187
21164,0.15114,-1.0489104457923166
21167,0.10550999999999999,0.1961463652844734
21168,0.14085,0.1961463652844734
21170,0.04078,0.1961463652844734
21171,0.30362,0.2451453670842067
21176,0.44148000000000004,0.21788617129338148
21179,0.29605000000000004,0.2744603946503473
21180,0.02,0.21788617129338148
21182,0.06688,0.1961463652844734
21184,0.15858,0.21788617129338148
21190,0.13297,0.1961463652844734
21191,0.09023,1.6222315841454953
21192,0.012379999999999999,0.21788617129338148
21194,0.08985,0.1961463652844734
21196,0.19440000000000002,-0.9313159205478392
21200,0.12786,0.21788617129338148
21201,0.18025,0.21788617129338148
21202,0.04587,0.1961463652844734
21207,0.1208,0.21788617129338148
21209,0.07853,0.3711811384159288
21212,0.10563,0.21788617129338148
21214,0.24428,-1.0758407767015312
21218,0.03348,0.1961463652844734
21222,0.02184,0.1961463652844734
21224,0.07537,0.21788617129338148
21226,0.04866,0.21788617129338148
21227,0.42182000000000003,0.1961463652844734
21233,0.03557,0.21788617129338148
21244,0.01552,-1.0489104457923166
21245,0.02403,0.21788617129338148
21246,0.02117,-1.1987268538783198
21248,0.01129,-1.0489104457923166
21252,0.08560000000000001,0.21788617129338148
21256,0.012709999999999999,-1.1987268538783198
21259,0.01412,0.3711811384159288
21262,0.01834,1.6222315841454953
21263,0.0127,-1.0489104457923166
21265,0.050069999999999996,0.1961463652844734
21266,0.05121,0.1961463652844734
21267,0.015690000000000003,0.1961463652844734
21276,0.008919999999999999,1.6222315841454953
